age,workclass,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,wage
21,3,9,4,7,2,1,0,0,40,24,0
30,3,10,2,0,0,1,0,0,40,37,0
17,3,7,4,5,3,1,0,0,30,37,0
39,3,13,2,11,0,1,0,0,60,37,1
43,3,10,2,3,0,1,0,1902,40,37,1
42,0,9,0,0,1,0,0,0,40,37,0
23,3,10,4,0,3,0,0,0,15,37,0
26,0,9,0,0,3,0,0,0,40,37,0
25,3,10,4,3,3,1,0,0,46,37,0
30,3,9,4,2,1,1,0,0,46,37,0
61,4,14,6,3,4,0,0,0,99,37,0
23,3,11,0,0,1,0,0,0,30,37,0
52,3,5,6,7,1,0,0,0,25,31,0
17,1,5,4,7,3,1,0,0,9,37,0
17,3,7,4,11,3,0,0,0,16,37,0
50,3,13,2,3,0,1,0,0,40,37,1
38,3,6,2,2,0,1,0,0,45,37,0
30,3,9,4,11,1,0,0,1980,40,37,0
29,3,13,2,9,5,0,0,1902,50,37,1
37,3,14,2,3,0,1,0,0,60,37,1
19,3,8,2,3,2,0,15024,0,40,37,1
18,3,9,4,7,3,1,0,0,20,37,0
44,3,9,2,2,0,1,0,0,70,37,1
72,3,10,2,2,0,1,9386,0,30,37,1
25,3,13,4,3,3,1,0,0,40,37,0
51,3,10,2,0,0,1,15024,0,40,37,1
26,3,10,4,2,1,1,0,0,40,37,0
18,3,10,4,7,1,0,0,0,40,37,0
54,3,9,2,0,0,1,0,0,40,37,0
26,3,8,4,13,3,1,0,0,40,37,0
29,3,9,4,2,1,1,0,0,40,37,0
51,3,12,2,11,0,1,5178,0,45,37,1
53,3,13,4,7,1,1,8614,0,50,20,1
35,3,9,0,2,1,1,0,0,60,37,0
35,3,7,5,7,4,0,0,0,40,37,0
20,3,10,4,11,1,0,0,0,25,37,0
71,4,10,2,3,0,1,20051,0,50,37,1
20,3,10,4,7,3,0,0,0,25,37,0
18,3,10,4,7,3,1,0,0,25,37,0
32,3,2,4,4,1,1,0,0,50,24,0
30,3,9,0,7,4,0,0,0,32,37,0
54,3,12,0,3,4,0,0,0,55,37,1
53,3,14,2,3,0,1,15024,0,65,37,1
50,3,9,2,13,0,1,0,0,40,37,1
51,4,10,0,3,4,0,0,0,50,37,0
31,1,9,4,0,1,0,0,0,40,37,0
68,6,13,2,3,0,1,0,0,20,37,0
34,3,13,2,11,0,1,0,0,45,21,0
46,3,14,2,9,0,1,15024,0,50,37,1
24,3,13,4,9,1,1,0,0,43,37,0
37,3,10,2,2,0,1,0,0,65,37,0
17,3,6,4,7,3,0,0,0,10,37,0
27,5,9,4,2,1,1,0,2258,50,37,0
27,3,9,4,11,2,0,0,0,32,5,0
43,1,13,0,9,4,0,0,625,40,37,0
57,3,9,0,0,4,0,0,0,42,37,0
20,3,10,4,11,1,0,0,0,56,37,0
41,6,10,4,9,1,1,0,0,40,37,0
56,1,9,2,13,0,1,0,0,40,37,1
36,0,9,0,0,4,0,0,0,40,37,0
34,5,4,4,5,4,1,0,0,10,37,0
55,3,16,2,3,0,1,0,0,60,37,1
43,3,3,2,6,5,0,0,2129,72,37,0
32,3,9,0,6,3,0,0,0,40,37,0
20,3,9,4,11,2,0,0,0,35,37,0
20,3,10,4,12,1,0,0,0,40,37,0
35,3,9,4,13,3,1,0,0,60,37,0
41,3,11,4,9,1,0,0,0,45,37,0
29,3,9,2,6,0,1,0,1887,30,37,1
35,3,9,0,7,4,0,0,0,30,37,0
24,3,13,1,9,5,0,0,0,40,37,1
51,3,9,0,7,1,0,0,0,40,37,0
44,4,10,0,6,1,1,0,0,60,37,0
55,3,10,2,3,0,1,0,1902,40,37,1
33,3,10,2,13,0,1,0,0,60,27,0
25,3,10,4,0,1,1,0,0,40,37,0
31,3,13,2,7,0,1,0,0,40,39,0
33,3,10,2,2,0,1,0,0,40,37,0
34,3,13,4,9,1,0,0,0,40,37,0
40,3,12,0,9,1,0,0,0,40,37,0
45,1,14,2,3,0,1,7688,0,50,37,1
22,3,7,4,11,1,0,0,0,40,37,0
23,3,12,4,0,3,0,0,1974,20,37,0
25,3,10,4,7,1,1,0,0,40,37,0
31,5,13,4,12,1,0,0,0,40,37,0
66,3,7,6,7,1,0,0,0,40,37,0
26,3,13,4,9,4,0,0,0,35,37,0
34,3,13,4,3,1,0,0,0,55,37,1
23,3,10,4,7,3,0,0,0,15,37,0
37,3,9,0,5,2,1,0,0,40,7,0
57,3,3,5,6,1,0,0,0,40,37,0
33,3,9,5,11,1,0,0,0,35,37,0
41,3,9,2,13,0,1,0,0,50,37,1
29,3,9,2,2,0,1,0,0,55,37,0
49,3,9,0,6,1,0,0,0,40,37,0
33,5,13,2,2,0,1,0,0,40,37,1
51,5,10,2,2,0,1,0,0,20,37,0
27,3,10,4,0,1,0,0,0,40,37,0
20,3,9,4,7,3,0,0,0,30,37,0
19,3,9,4,11,3,1,0,0,20,37,0
29,5,9,2,2,0,1,0,0,40,37,0
52,3,9,2,2,0,1,0,0,40,37,0
47,1,10,4,10,1,1,0,0,40,37,0
36,5,9,5,7,1,0,0,0,16,37,0
47,4,9,2,3,0,1,0,0,42,37,1
36,5,6,2,4,0,1,0,0,60,37,0
54,3,3,2,13,0,1,0,0,40,37,1
20,3,10,4,9,4,0,0,0,25,37,0
57,3,13,2,3,0,1,15024,0,50,37,1
61,3,8,3,9,1,1,0,0,40,37,0
60,3,7,2,11,0,1,0,0,40,37,1
26,3,10,4,0,1,0,0,0,40,37,0
26,3,9,4,13,3,1,0,0,40,37,0
40,5,10,2,2,0,1,0,0,60,37,0
37,3,12,2,9,0,1,0,0,45,37,1
60,3,12,2,0,0,1,0,0,35,37,1
48,3,9,2,13,0,1,0,0,40,37,0
23,3,9,4,11,2,1,0,0,55,37,0
54,3,7,0,8,4,0,0,0,10,37,0
43,3,11,2,2,0,1,0,0,40,37,0
47,5,9,2,4,0,1,0,0,35,37,0
30,3,9,2,2,0,1,0,0,46,37,0
39,3,13,0,0,4,0,0,0,20,37,0
28,1,13,4,9,1,0,0,0,40,37,0
28,3,13,4,9,3,0,0,0,40,10,0
32,0,9,0,2,4,1,0,0,40,37,0
57,3,2,2,5,0,1,0,0,22,37,0
37,3,14,5,3,1,1,0,0,45,37,1
49,3,13,2,2,0,1,0,0,60,37,0
23,3,9,4,10,3,1,0,0,16,37,0
40,3,10,0,6,3,1,0,0,40,37,0
22,3,10,4,3,3,0,0,0,40,37,0
33,3,10,2,3,0,1,0,0,40,37,1
44,3,10,2,2,0,1,4386,0,55,37,0
33,3,15,2,3,0,1,0,0,65,22,1
19,3,9,4,4,3,0,0,0,40,37,0
40,3,7,4,13,3,1,0,0,35,37,0
51,4,9,0,3,1,1,14084,0,40,37,1
40,5,11,2,3,0,1,0,0,40,37,1
20,3,10,4,0,3,0,0,0,20,37,0
35,3,15,2,9,0,1,7688,0,50,37,1
35,3,13,4,3,1,1,8614,0,45,37,1
28,3,13,4,9,1,0,2174,0,40,37,0
33,0,10,2,3,5,0,0,0,40,37,1
17,3,5,4,11,2,0,0,0,32,24,0
45,0,13,2,5,0,1,0,0,40,37,0
31,3,3,4,6,1,1,0,0,45,24,0
30,3,10,4,10,3,1,0,0,48,37,0
41,6,12,0,9,4,0,0,0,36,37,0
47,0,10,2,3,0,1,0,0,40,37,0
29,3,10,2,0,5,0,0,0,65,37,0
22,3,6,2,6,5,0,0,0,40,37,0
21,3,10,4,0,3,0,0,0,40,37,0
35,3,7,2,2,0,1,0,2057,40,37,0
19,3,10,4,0,1,1,0,0,40,37,0
31,0,11,4,3,1,0,0,0,40,37,0
29,3,10,0,12,4,1,0,0,40,37,0
60,0,10,2,0,0,1,7298,0,40,37,1
45,5,14,4,9,1,0,0,0,60,37,0
28,3,13,2,9,0,1,0,1887,40,37,1
17,3,8,4,7,3,0,0,0,16,37,0
19,3,9,4,0,3,1,0,0,10,37,0
44,3,13,0,0,4,0,0,0,40,37,0
22,3,13,4,3,4,1,0,0,40,37,0
44,3,9,2,0,0,1,0,0,48,37,1
28,3,13,2,7,5,0,0,0,15,37,0
17,3,7,4,7,3,0,0,0,20,37,0
29,6,11,4,12,1,0,0,1590,64,37,0
48,3,10,2,3,0,1,0,0,40,37,1
37,5,16,4,9,1,1,14084,0,45,37,1
20,6,10,4,9,3,0,0,0,15,37,0
49,3,13,2,2,0,1,0,0,40,37,0
19,3,9,4,13,3,1,0,0,40,37,0
41,3,10,4,11,1,1,0,0,33,37,0
36,3,5,2,11,3,1,0,0,50,37,1
81,3,2,2,9,0,1,0,0,15,29,0
21,3,9,4,5,2,1,0,0,38,21,0
41,3,15,2,9,0,1,99999,0,65,37,1
34,3,9,4,6,1,1,0,2001,40,37,0
38,5,15,4,9,1,1,0,2824,45,37,1
27,3,13,4,11,1,1,10520,0,45,37,1
40,3,13,2,0,5,0,0,0,40,37,0
19,3,9,4,6,3,0,0,0,40,37,0
42,3,13,0,9,1,1,0,0,40,37,0
37,3,9,2,2,0,1,0,0,40,37,0
31,0,9,4,5,3,0,0,0,40,37,0
31,3,10,2,0,0,1,0,0,40,37,0
33,3,11,2,11,0,1,0,0,40,37,0
52,3,10,2,9,0,1,0,0,40,37,0
45,3,13,2,3,0,1,15024,0,60,37,1
39,3,9,4,6,1,1,0,0,40,37,0
37,3,9,0,0,4,0,0,0,40,37,0
48,3,9,6,7,4,0,0,0,25,37,0
27,3,1,2,4,2,1,41310,0,24,24,0
62,3,6,6,5,1,0,0,0,40,37,0
17,3,9,4,7,2,1,0,0,35,24,0
24,3,10,4,11,1,1,0,0,49,37,0
22,1,10,4,10,2,0,0,0,43,37,0
74,3,9,2,7,0,1,0,0,30,37,0
46,3,10,2,12,0,1,0,1887,45,37,1
44,3,16,2,9,0,1,0,0,40,37,1
38,3,7,2,2,0,1,0,0,40,12,0
39,1,9,4,10,3,1,4650,0,48,37,0
41,5,10,2,3,0,1,0,0,50,37,0
31,5,4,2,9,0,1,0,0,60,37,0
35,3,9,5,0,4,0,0,0,40,37,0
25,3,10,4,0,3,0,0,0,30,37,0
64,3,4,2,0,0,1,2580,0,50,37,0
44,5,15,2,9,0,1,0,0,32,37,1
32,3,9,2,13,0,1,7298,0,40,37,1
54,3,10,6,3,4,0,0,0,40,37,0
32,3,9,2,9,5,0,0,0,2,37,1
44,3,10,2,3,5,0,0,0,70,37,1
37,3,3,4,0,2,0,0,0,40,24,0
21,3,11,4,0,1,0,0,0,40,37,0
34,3,13,4,7,1,0,0,0,15,37,0
24,3,9,0,0,1,0,0,0,32,37,0
50,3,9,0,2,4,0,0,0,40,37,0
42,1,13,4,9,1,1,0,0,50,37,0
24,3,13,4,0,3,1,0,0,40,37,0
59,3,9,4,0,4,1,0,0,40,37,0
52,3,11,0,7,1,1,0,0,32,37,0
57,3,9,4,0,2,0,0,0,40,37,0
60,4,7,2,13,0,1,0,0,40,37,1
57,6,13,2,0,0,1,0,1485,40,2,0
26,4,9,0,3,1,1,0,0,78,37,1
38,3,13,4,11,1,1,0,0,45,37,1
26,3,9,4,2,3,1,0,0,20,37,0
45,1,14,0,9,1,0,0,0,40,37,0
41,3,10,2,3,0,1,0,1887,50,37,1
61,3,5,6,3,1,1,0,0,65,37,0
22,3,10,0,0,4,0,0,0,40,37,0
51,3,10,2,2,0,1,0,0,40,37,1
39,3,9,0,3,1,1,0,0,80,37,0
48,6,9,0,2,3,1,8614,0,40,37,1
24,3,13,4,6,1,1,0,0,45,2,0
24,3,13,4,3,1,1,0,0,40,37,0
23,3,12,4,7,1,1,0,0,40,37,0
26,1,13,4,0,3,0,0,0,50,37,0
20,3,10,4,0,3,0,0,0,15,37,0
53,3,9,0,6,1,0,0,0,40,37,0
24,3,13,4,11,3,0,0,0,35,37,0
61,3,9,2,0,5,0,2414,0,5,37,0
25,3,10,4,0,1,0,0,0,20,37,0
52,3,9,2,3,0,1,0,0,40,37,0
31,3,9,4,0,1,0,0,0,50,37,0
29,3,8,4,7,4,0,0,0,35,37,0
19,3,4,4,7,1,1,0,0,60,37,1
60,5,10,2,3,0,1,0,0,35,3,0
36,3,13,2,11,0,1,0,0,40,37,1
84,4,10,2,11,0,1,0,0,35,37,1
53,3,9,6,0,1,0,0,0,40,37,0
81,3,5,6,8,1,0,2062,0,5,37,0
49,3,10,2,4,0,1,0,0,50,37,0
55,3,3,2,6,0,1,0,0,40,24,0
50,3,14,2,3,0,1,15024,0,65,37,1
52,4,15,2,3,0,1,0,0,40,37,0
61,3,14,2,3,0,1,0,0,60,37,1
45,3,10,0,7,1,0,0,0,40,37,0
53,3,9,0,5,1,1,0,0,40,37,0
38,3,9,4,13,4,1,0,0,40,37,0
33,6,9,2,2,0,1,0,0,40,37,1
36,3,9,4,3,1,0,0,0,38,37,0
33,3,5,2,13,2,1,0,0,40,24,0
37,3,13,2,3,0,1,0,0,40,37,1
41,6,14,0,9,4,0,0,0,35,37,0
25,3,11,2,2,0,1,0,0,40,37,0
35,3,9,0,7,1,0,0,0,35,37,0
37,3,9,2,2,0,1,0,0,45,37,0
42,3,10,2,3,5,0,0,0,40,7,1
50,3,14,2,11,0,1,0,0,60,37,1
24,1,10,5,10,1,1,0,0,60,37,0
26,3,9,4,6,4,0,0,0,40,37,0
35,3,9,2,13,0,1,0,0,40,5,0
45,6,10,0,0,1,0,0,0,40,37,0
21,3,9,4,2,1,1,0,0,35,24,0
37,3,8,2,11,5,0,0,0,33,37,0
35,0,10,0,0,1,0,0,0,50,37,0
29,3,13,2,11,0,1,0,0,55,37,0
26,3,9,4,0,4,0,0,0,30,37,0
30,3,13,2,3,0,1,99999,0,50,37,1
52,3,16,2,3,0,1,0,0,57,37,1
23,3,10,4,5,3,1,0,0,60,37,0
64,1,11,2,3,0,1,0,0,40,37,1
38,3,10,2,2,0,1,0,0,40,37,0
39,3,9,2,0,5,0,0,0,40,37,1
47,0,10,2,2,0,1,0,0,40,37,0
49,5,9,2,2,0,1,0,0,40,37,1
72,3,10,6,3,4,0,0,0,4,37,0
35,3,9,2,7,5,0,0,0,38,37,0
30,3,16,4,9,1,1,0,0,40,37,0
61,6,16,2,9,0,1,0,1902,40,37,1
54,3,2,2,2,0,1,0,0,40,13,1
38,5,13,2,3,0,1,0,0,60,37,0
46,3,9,2,5,0,1,0,0,40,37,0
28,3,6,4,4,2,1,0,0,35,24,0
29,3,9,2,3,5,0,0,0,40,26,0
43,3,13,0,3,4,0,0,0,40,37,0
45,3,13,2,11,0,1,0,0,52,37,1
39,3,9,2,7,0,1,0,0,60,37,1
22,3,10,4,11,1,1,0,0,20,37,0
24,3,13,4,9,3,1,0,0,40,37,0
60,5,9,2,3,0,1,0,0,40,37,0
22,3,9,2,2,0,1,0,0,43,37,0
49,0,13,2,3,0,1,7298,0,40,37,1
55,3,13,2,3,0,1,0,1887,40,37,1
28,3,13,4,0,1,1,0,0,21,37,0
32,3,4,4,8,1,0,0,0,15,24,0
39,3,10,0,3,1,0,8614,0,40,37,1
27,3,12,4,9,1,1,0,0,40,37,0
58,5,9,2,3,0,1,0,0,40,37,1
56,3,10,2,11,0,1,0,0,40,37,0
27,3,9,0,3,4,0,0,0,40,37,0
43,3,9,0,2,1,1,0,0,40,37,0
41,3,9,4,7,1,1,0,0,6,18,0
36,3,10,0,2,1,1,0,0,40,37,0
54,6,9,2,9,0,1,0,0,40,37,0
56,3,13,2,11,0,1,7688,0,45,37,1
32,3,12,4,9,1,1,0,0,40,37,0
40,3,14,2,9,0,1,0,0,40,37,0
18,3,7,4,7,3,1,0,0,20,37,0
35,3,9,0,12,4,0,0,0,40,37,0
37,5,9,2,2,0,1,0,0,40,37,0
45,5,9,2,11,0,1,0,0,50,33,1
51,3,12,4,0,1,0,0,0,40,37,0
18,3,9,4,0,1,0,0,0,25,37,0
22,3,9,5,11,4,0,0,0,40,37,0
72,5,10,2,4,0,1,0,0,74,37,0
22,3,9,4,6,3,1,0,0,40,24,0
34,3,9,2,2,0,1,0,0,40,37,1
19,3,10,4,0,3,1,0,0,40,37,0
45,3,9,2,6,0,1,0,0,40,37,0
56,5,7,2,7,5,0,0,0,40,37,0
32,3,10,2,3,0,1,15024,0,60,37,1
22,3,11,4,7,3,1,0,0,20,37,0
42,1,13,0,9,4,0,0,0,30,37,0
45,1,14,0,9,1,0,0,0,30,37,0
44,4,13,2,11,0,1,0,0,50,37,1
68,3,10,0,11,1,0,0,0,20,37,0
19,3,6,4,4,3,1,0,0,25,37,0
28,3,10,2,5,0,1,0,0,40,24,0
27,3,9,4,13,3,1,0,0,40,37,0
30,1,13,4,9,1,1,14084,0,45,37,1
51,1,14,2,9,0,1,0,1977,35,37,1
27,3,10,4,0,3,1,0,0,30,37,0
40,3,10,2,0,5,0,0,0,35,37,1
46,3,9,4,11,1,0,0,0,40,37,0
66,4,9,2,0,5,0,0,0,40,37,1
43,1,14,4,3,1,0,10520,0,50,37,1
21,3,9,3,6,3,0,0,0,40,5,0
49,3,10,2,13,0,1,0,0,40,37,1
34,3,13,4,0,3,0,0,0,40,37,0
52,3,9,2,2,0,1,0,0,50,37,1
59,4,15,2,9,0,1,0,0,55,37,1
35,3,10,4,12,4,0,0,0,40,37,0
23,3,10,4,7,3,1,0,0,40,37,0
43,3,15,2,9,0,1,15024,0,60,37,1
26,3,9,4,6,3,1,0,0,40,37,0
63,5,9,6,11,1,1,0,0,70,37,0
43,3,11,2,11,0,1,0,0,40,37,1
29,4,9,2,2,0,1,0,0,60,37,0
35,3,9,2,7,2,1,0,0,40,37,0
33,3,12,2,10,0,1,0,0,40,37,0
36,3,9,4,6,1,1,0,0,40,37,0
42,0,14,2,9,0,1,0,0,40,37,0
52,1,10,2,13,0,1,0,0,40,37,0
48,3,13,2,3,0,1,0,0,40,22,1
18,3,9,4,7,3,0,0,0,30,37,0
47,3,10,2,3,5,0,0,0,40,37,1
34,3,6,5,7,1,0,0,0,35,37,0
69,3,9,6,0,4,1,0,0,8,37,0
69,3,5,2,7,0,1,1424,0,35,37,0
42,3,9,2,13,0,1,2885,0,45,37,0
38,0,9,4,0,4,0,0,0,40,37,0
29,3,10,4,13,3,0,0,0,40,37,0
44,3,10,5,3,1,1,0,0,45,37,1
42,3,10,4,0,3,0,0,0,40,37,0
35,1,10,2,10,0,1,0,0,50,37,0
32,6,13,2,3,5,0,0,0,40,37,1
43,1,11,0,3,1,0,0,0,40,37,0
25,3,13,4,9,1,0,0,1876,40,37,0
42,3,11,2,0,0,1,0,0,32,37,0
40,0,10,2,2,0,1,0,1579,40,37,0
58,3,11,2,3,0,1,0,0,40,10,1
21,3,9,4,7,4,0,0,0,25,37,0
78,5,4,2,4,0,1,0,0,25,37,0
27,3,11,2,13,0,1,0,0,50,37,0
37,3,9,2,2,0,1,0,0,40,37,0
42,3,11,2,13,0,1,0,0,48,37,0
41,1,14,4,9,1,0,0,0,40,37,0
40,3,9,0,12,4,0,0,0,40,37,0
29,1,9,4,10,4,1,0,0,45,37,0
28,3,8,0,4,1,1,0,0,40,37,0
55,3,4,2,2,0,1,0,0,41,37,0
35,3,9,2,2,0,1,0,0,40,37,1
37,3,13,5,3,4,0,0,0,40,37,0
66,3,7,2,11,0,1,0,0,26,37,0
48,3,13,2,13,0,1,0,0,45,37,1
25,3,10,4,12,3,0,0,0,43,37,0
27,3,9,2,4,0,1,0,0,40,37,0
38,1,14,0,9,1,1,0,0,40,21,0
34,3,8,4,0,4,0,0,0,40,37,0
20,3,9,4,7,3,1,0,0,25,37,0
19,3,8,4,5,1,1,0,0,40,37,0
65,3,10,2,4,0,1,0,0,30,37,1
51,3,13,0,3,1,1,0,0,50,37,0
42,3,9,2,6,0,1,0,0,40,37,0
38,3,6,4,2,1,1,0,0,40,37,0
21,3,5,4,13,3,1,0,0,40,37,0
27,3,13,4,0,1,0,0,0,40,37,0
46,6,10,2,3,0,1,0,1740,40,37,0
31,3,13,2,3,0,1,0,0,45,37,1
31,3,9,0,7,4,1,0,0,40,37,0
35,5,14,2,3,0,1,7688,0,55,37,1
43,3,7,2,13,0,1,0,2042,40,37,0
63,3,9,0,9,1,0,0,0,72,37,0
57,3,13,2,3,0,1,0,0,8,37,0
31,6,14,4,12,1,1,0,0,40,37,0
30,6,9,2,0,0,1,0,1902,40,37,0
53,3,9,5,2,1,1,0,0,35,37,0
26,3,9,4,7,4,1,0,0,25,37,0
38,5,14,4,9,1,1,0,0,40,37,1
41,3,10,2,3,5,0,0,1902,40,37,1
20,3,9,4,5,3,0,0,0,40,37,0
39,3,9,4,0,1,1,0,0,40,37,0
49,3,10,2,3,0,1,0,0,50,37,1
25,3,10,4,7,1,0,0,0,40,37,0
17,3,7,4,7,3,1,0,0,25,37,0
48,4,11,2,3,0,1,0,0,50,37,1
53,6,10,2,10,0,1,0,0,60,37,0
44,3,13,2,2,0,1,0,0,50,37,1
39,4,13,2,3,0,1,0,0,60,37,1
21,3,10,4,0,3,1,0,0,40,37,0
30,3,10,2,12,0,1,0,0,45,37,0
70,3,10,0,7,1,1,0,0,80,37,0
58,3,4,2,13,0,1,0,0,40,37,0
49,3,5,0,7,1,1,0,0,37,37,0
48,3,14,2,9,0,1,0,0,40,37,1
44,3,4,2,0,0,1,0,0,25,37,0
35,3,7,0,13,1,1,0,0,50,37,0
63,1,13,0,2,1,1,0,0,35,26,0
32,3,10,2,3,0,1,0,0,50,37,0
26,0,14,4,9,1,1,0,0,40,37,0
41,3,10,4,9,1,0,0,0,45,37,0
33,3,10,0,2,2,0,0,0,40,37,0
56,3,13,2,2,0,1,0,0,40,37,0
66,4,9,2,13,0,1,0,0,50,37,1
33,3,6,4,6,1,0,0,0,45,37,0
48,1,13,2,9,5,0,0,0,50,37,1
26,3,9,4,8,2,0,0,1602,15,24,0
48,5,15,0,9,4,1,14084,0,63,37,1
20,3,7,4,13,3,1,0,0,60,37,0
41,3,13,4,9,1,0,0,1876,40,37,0
46,3,2,5,6,3,0,0,0,40,12,0
22,3,9,5,7,2,1,0,0,35,37,0
25,4,10,0,0,3,0,0,0,50,37,0
49,3,13,4,9,1,0,0,0,40,37,0
47,1,14,0,9,4,0,5455,0,45,37,0
23,3,10,5,7,1,1,0,2559,40,37,1
18,3,4,4,7,2,0,0,0,40,28,0
55,3,9,0,0,1,0,0,0,29,37,0
64,3,10,3,3,4,0,0,0,40,37,0
31,3,10,2,3,0,1,0,0,40,37,1
27,6,12,4,0,1,0,0,0,40,10,0
24,3,13,4,9,1,0,0,0,8,37,0
36,4,9,4,4,1,1,0,0,50,37,0
37,3,10,2,7,0,1,0,0,40,37,1
65,3,13,2,3,0,1,99999,0,40,37,1
55,3,13,2,3,0,1,15024,0,48,37,1
30,3,10,2,9,0,1,7688,0,40,37,1
37,3,9,2,3,0,1,0,0,40,37,1
32,4,13,2,7,0,1,0,0,50,18,1
67,3,9,0,13,3,1,0,0,20,37,0
50,3,10,0,11,1,0,0,0,40,37,0
24,3,11,2,0,5,0,0,0,35,37,0
38,3,9,2,3,0,1,0,0,40,37,0
64,3,16,2,9,0,1,0,0,60,37,1
19,3,10,4,0,3,0,0,0,38,37,0
61,3,10,2,11,0,1,0,0,40,37,0
53,5,4,2,3,0,1,4386,0,50,11,1
31,3,12,2,11,0,1,4386,0,45,37,1
18,3,7,4,11,3,0,0,0,10,37,0
59,3,9,2,2,0,1,0,0,40,37,1
58,3,9,2,3,0,1,15024,0,60,37,1
18,3,9,4,0,3,0,0,0,40,37,0
47,3,9,2,6,0,1,0,0,40,37,1
34,3,9,4,13,1,1,0,0,70,37,0
37,3,10,4,0,1,0,0,0,60,37,0
53,3,5,2,13,0,1,0,0,40,37,0
41,5,9,2,3,0,1,0,0,50,37,0
52,3,13,2,9,0,1,0,0,50,37,1
42,0,12,0,0,1,0,0,0,40,37,0
30,3,9,5,0,4,0,0,0,40,37,0
35,3,7,2,2,0,1,0,0,40,37,0
31,3,9,0,0,4,0,0,0,35,37,0
21,3,10,4,0,3,1,0,0,40,37,0
54,3,9,0,11,2,1,0,0,45,37,0
59,3,12,2,3,0,1,0,0,35,37,1
24,3,13,2,3,5,0,0,0,40,37,0
30,3,10,2,2,0,1,0,0,58,37,0
23,3,10,4,2,1,1,0,0,40,37,0
36,3,9,0,3,4,0,0,0,50,37,0
24,3,10,4,7,1,1,0,0,45,37,0
30,3,9,2,2,0,1,0,1848,40,37,1
21,3,9,4,2,1,1,0,0,40,37,0
26,3,13,4,11,1,1,0,0,40,37,0
32,3,9,2,0,5,0,0,0,20,37,0
33,3,5,2,2,0,1,0,0,33,24,0
21,3,9,4,5,3,1,0,0,35,37,0
21,3,10,4,11,3,1,0,0,40,37,0
40,1,12,4,9,1,1,0,0,40,37,1
42,3,13,2,12,0,1,0,0,40,37,1
47,3,10,2,2,0,1,7688,0,40,37,1
25,3,12,0,12,3,0,0,1594,25,37,0
44,3,13,2,3,0,1,0,0,40,37,1
21,3,9,4,5,1,0,0,0,40,37,0
42,5,9,2,2,0,1,0,0,40,37,0
42,3,9,2,9,5,0,0,0,40,37,0
20,3,9,4,6,1,1,0,0,40,37,0
32,3,5,2,13,0,1,0,0,50,37,0
27,3,9,2,0,0,1,2580,0,45,37,0
51,3,10,2,12,0,1,0,0,40,37,1
31,3,9,4,0,3,0,0,0,40,37,0
34,3,10,2,3,5,0,7298,0,40,37,1
28,3,10,4,12,3,0,0,0,24,37,0
50,3,9,6,9,4,0,0,0,40,37,0
31,3,4,0,6,4,0,0,0,40,37,0
22,1,11,4,0,3,0,0,0,10,37,0
19,3,10,4,7,3,0,0,0,30,37,0
70,5,10,2,3,0,1,0,0,35,37,0
40,3,10,2,5,0,1,0,1887,40,37,1
27,3,9,0,0,1,0,0,0,40,37,0
57,3,9,2,13,0,1,0,1887,40,37,1
69,5,11,2,11,0,1,0,0,8,37,0
21,3,9,4,0,1,0,0,0,35,37,0
42,3,12,0,3,4,0,0,0,40,37,0
52,3,7,2,2,0,1,0,0,40,37,1
23,3,10,2,13,0,1,0,0,24,37,0
27,3,9,4,0,1,0,0,0,40,37,0
41,1,14,0,9,4,0,0,0,60,37,0
29,1,14,2,9,5,0,0,0,40,37,1
25,3,9,4,11,3,1,0,1602,40,37,0
40,3,9,0,7,1,0,0,0,32,37,0
59,3,10,2,9,0,1,0,0,36,37,1
27,3,13,4,12,2,1,0,0,40,37,0
41,3,10,5,2,1,1,0,0,40,37,0
46,3,9,2,3,5,0,0,0,40,37,1
28,3,9,4,5,3,1,0,0,40,37,0
66,6,10,0,3,1,0,0,0,55,37,0
26,3,7,4,7,2,1,0,0,30,24,0
28,3,10,4,6,3,1,0,0,60,37,0
36,3,9,5,2,3,1,0,0,40,37,0
50,1,9,0,7,4,0,0,0,49,5,0
30,3,3,2,2,0,1,0,0,40,24,0
31,3,13,4,3,1,1,0,0,50,37,0
56,3,9,2,2,0,1,0,0,40,37,1
27,1,14,4,9,1,0,0,0,40,37,0
42,3,13,2,2,5,0,0,0,35,37,1
37,3,13,5,12,1,1,0,0,40,28,0
37,3,9,5,2,4,1,0,0,70,28,0
40,3,10,0,7,1,0,0,0,40,37,0
23,3,9,4,7,1,0,0,0,40,37,0
26,1,9,0,0,4,0,0,0,25,37,0
29,3,9,2,11,0,1,0,0,60,37,1
22,3,10,4,11,3,1,0,0,40,37,0
41,3,9,0,7,4,0,0,0,32,37,0
29,5,9,2,2,0,1,0,0,40,37,0
40,1,13,2,9,0,1,0,0,40,37,1
55,5,12,2,2,0,1,0,0,20,37,1
56,3,9,0,2,4,0,0,0,40,37,0
19,3,10,4,11,2,0,0,0,40,37,0
47,3,11,0,0,1,1,0,0,40,37,0
49,1,13,0,9,4,0,0,0,40,37,0
29,3,10,2,2,0,1,0,0,50,37,0
24,3,9,4,11,3,0,0,0,20,37,0
25,3,13,2,0,5,0,0,0,38,37,0
27,3,11,2,7,0,1,0,0,20,37,0
